,Weekday,Time,PH Coesfelder Kreuz,PH Coesfelder Kreuz_Diff,PH Theater,PH Theater_Diff,PP Hörsterplatz,PP Hörsterplatz_Diff,PH Alter Steinweg,PH Alter Steinweg_Diff,Busparkplatz,Busparkplatz_Diff,PP Schlossplatz Nord,PP Schlossplatz Nord_Diff,PP Schlossplatz Süd,PP Schlossplatz Süd_Diff,PH Aegidii,PH Aegidii_Diff,PP Georgskommende,PP Georgskommende_Diff,PH Münster Arkaden,PH Münster Arkaden_Diff,PH Karstadt,PH Karstadt_Diff,PH Stubengasse,PH Stubengasse_Diff,PH Bremer Platz,PH Bremer Platz_Diff,PH Engelenschanze,PH Engelenschanze_Diff,PH Bahnhofstraße,PH Bahnhofstraße_Diff,PH Cineplex,PH Cineplex_Diff,PH Stadthaus 3,PH Stadthaus 3_Diff
163,Tuesday,16:45:00,0,0.0,439,9.0,37,1.0,122,3.0,40,0.0,162,-7.0,196,-4.0,466,16.0,169,2.0,19,1.0,68,2.0,107,2.0,122,0.0,227,7.0,169,2.0,457,1.0,247,6.0
164,Tuesday,17:00:00,0,0.0,445,6.0,36,-1.0,129,7.0,41,1.0,162,0.0,196,0.0,483,17.0,170,1.0,20,1.0,70,2.0,111,4.0,122,0.0,226,-1.0,170,1.0,459,2.0,252,5.0
165,Tuesday,17:15:00,0,0.0,458,13.0,41,5.0,135,6.0,42,1.0,155,-7.0,196,0.0,500,17.0,175,5.0,24,4.0,72,2.0,112,1.0,123,1.0,233,7.0,170,0.0,461,2.0,257,5.0
166,Tuesday,17:30:00,0,0.0,470,12.0,46,5.0,144,9.0,42,0.0,167,12.0,196,0.0,515,15.0,179,4.0,29,5.0,76,4.0,117,5.0,124,1.0,241,8.0,171,1.0,465,4.0,262,5.0
167,Tuesday,17:45:00,0,0.0,478,8.0,53,7.0,152,8.0,42,0.0,167,0.0,196,0.0,522,7.0,182,3.0,32,3.0,79,3.0,124,7.0,123,-1.0,244,3.0,170,-1.0,465,0.0,266,4.0
168,Tuesday,18:00:00,0,0.0,484,6.0,60,7.0,160,8.0,42,0.0,164,-3.0,197,1.0,523,1.0,184,2.0,37,5.0,82,3.0,125,1.0,121,-2.0,246,2.0,172,2.0,465,0.0,267,1.0
169,Tuesday,18:15:00,0,0.0,490,6.0,69,9.0,166,6.0,43,1.0,153,-11.0,197,0.0,536,13.0,190,6.0,45,8.0,86,4.0,130,5.0,122,1.0,252,6.0,172,0.0,463,-2.0,268,1.0
170,Tuesday,18:30:00,0,0.0,497,7.0,75,6.0,174,8.0,43,0.0,159,6.0,198,1.0,548,12.0,194,4.0,52,7.0,90,4.0,134,4.0,123,1.0,258,6.0,172,0.0,463,0.0,269,1.0
171,Tuesday,18:45:00,0,0.0,500,3.0,79,4.0,181,7.0,43,0.0,166,7.0,198,0.0,555,7.0,196,2.0,59,7.0,94,4.0,140,6.0,123,0.0,262,4.0,172,0.0,460,-3.0,269,0.0
172,Tuesday,19:00:00,0,0.0,492,-8.0,79,0.0,185,4.0,42,-1.0,161,-5.0,198,0.0,564,9.0,198,2.0,65,6.0,96,2.0,144,4.0,122,-1.0,263,1.0,169,-3.0,452,-8.0,267,-2.0
173,Tuesday,19:15:00,0,0.0,484,-8.0,82,3.0,199,14.0,42,0.0,162,1.0,198,0.0,577,13.0,202,4.0,75,10.0,101,5.0,152,8.0,125,3.0,267,4.0,171,2.0,446,-6.0,268,1.0
174,Tuesday,19:30:00,0,0.0,490,6.0,87,5.0,212,13.0,43,1.0,164,2.0,201,3.0,589,12.0,203,1.0,86,11.0,104,3.0,164,12.0,125,0.0,272,5.0,173,2.0,437,-9.0,267,-1.0
175,Tuesday,19:45:00,0,0.0,494,4.0,92,5.0,223,11.0,43,0.0,176,12.0,201,0.0,599,10.0,207,4.0,101,15.0,107,3.0,171,7.0,128,3.0,276,4.0,173,0.0,429,-8.0,266,-1.0
176,Tuesday,20:00:00,0,0.0,499,5.0,100,8.0,234,11.0,44,1.0,171,-5.0,203,2.0,606,7.0,201,-6.0,109,8.0,109,2.0,179,8.0,129,1.0,280,4.0,176,3.0,424,-5.0,267,1.0
177,Tuesday,20:15:00,0,0.0,506,7.0,107,7.0,247,13.0,44,0.0,166,-5.0,191,-12.0,619,13.0,195,-6.0,122,13.0,113,4.0,188,9.0,131,2.0,285,5.0,178,2.0,423,-1.0,267,0.0
178,Tuesday,20:30:00,0,0.0,514,8.0,113,6.0,259,12.0,45,1.0,151,-15.0,186,-5.0,623,4.0,180,-15.0,128,6.0,114,1.0,194,6.0,135,4.0,288,3.0,182,4.0,425,2.0,268,1.0
179,Tuesday,20:45:00,0,0.0,522,8.0,120,7.0,270,11.0,44,-1.0,143,-8.0,178,-8.0,633,10.0,155,-25.0,133,5.0,113,-1.0,201,7.0,137,2.0,294,6.0,184,2.0,428,3.0,267,-1.0
180,Tuesday,21:00:00,0,0.0,527,5.0,121,1.0,279,9.0,35,-9.0,96,-47.0,73,-105.0,637,4.0,72,-83.0,136,3.0,115,2.0,204,3.0,139,2.0,296,2.0,186,2.0,432,4.0,269,2.0
181,Tuesday,21:15:00,0,0.0,529,2.0,122,1.0,280,1.0,33,-2.0,96,0.0,69,-4.0,640,3.0,66,-6.0,136,0.0,115,0.0,205,1.0,139,0.0,297,1.0,187,1.0,433,1.0,269,0.0
182,Tuesday,21:30:00,0,0.0,531,2.0,123,1.0,282,2.0,32,-1.0,96,0.0,69,0.0,642,2.0,66,0.0,137,1.0,115,0.0,206,1.0,139,0.0,298,1.0,187,0.0,434,1.0,269,0.0
183,Tuesday,21:45:00,0,0.0,534,3.0,123,0.0,284,2.0,32,0.0,96,0.0,69,0.0,644,2.0,66,0.0,137,0.0,115,0.0,206,0.0,140,1.0,299,1.0,188,1.0,435,1.0,269,0.0
184,Tuesday,22:00:00,0,0.0,536,2.0,124,1.0,286,2.0,32,0.0,96,0.0,69,0.0,645,1.0,66,0.0,138,1.0,115,0.0,207,1.0,140,0.0,299,0.0,188,0.0,437,2.0,269,0.0
185,Tuesday,22:15:00,0,0.0,539,3.0,124,0.0,287,1.0,32,0.0,96,0.0,69,0.0,646,1.0,66,0.0,138,0.0,115,0.0,208,1.0,141,1.0,300,1.0,188,0.0,438,1.0,269,0.0
186,Tuesday,22:30:00,0,0.0,541,2.0,123,-1.0,289,2.0,32,0.0,96,0.0,69,0.0,647,1.0,66,0.0,139,1.0,115,0.0,208,0.0,141,0.0,300,0.0,189,1.0,440,2.0,269,0.0
187,Tuesday,22:45:00,0,0.0,542,1.0,123,0.0,290,1.0,32,0.0,96,0.0,69,0.0,648,1.0,66,0.0,139,0.0,115,0.0,209,1.0,141,0.0,301,1.0,189,0.0,442,2.0,269,0.0
188,Tuesday,23:00:00,0,0.0,543,1.0,123,0.0,291,1.0,32,0.0,96,0.0,69,0.0,649,1.0,66,0.0,139,0.0,115,0.0,209,0.0,141,0.0,301,0.0,189,0.0,444,2.0,269,0.0
189,Tuesday,23:15:00,0,0.0,604,61.0,0,-123.0,346,55.0,5,-27.0,26,-70.0,12,-57.0,671,22.0,10,-56.0,83,-56.0,115,0.0,226,17.0,158,17.0,309,8.0,201,12.0,535,91.0,280,11.0
190,Tuesday,23:30:00,0,0.0,605,1.0,0,0.0,346,0.0,5,0.0,26,0.0,12,0.0,672,1.0,10,0.0,83,0.0,115,0.0,226,0.0,158,0.0,309,0.0,201,0.0,536,1.0,280,0.0
191,Tuesday,23:45:00,0,0.0,605,0.0,0,0.0,347,1.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,158,0.0,309,0.0,201,0.0,536,0.0,280,0.0
192,Wednesday,00:00:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
193,Wednesday,00:15:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
194,Wednesday,00:30:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
195,Wednesday,00:45:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
196,Wednesday,01:00:00,0,0.0,604,-1.0,0,0.0,347,0.0,5,0.0,27,1.0,12,0.0,670,-2.0,10,0.0,85,2.0,117,2.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
197,Wednesday,01:15:00,0,0.0,605,1.0,0,0.0,347,0.0,5,0.0,26,-1.0,12,0.0,672,2.0,10,0.0,83,-2.0,115,-2.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
198,Wednesday,01:30:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
199,Wednesday,01:45:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
200,Wednesday,02:00:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
201,Wednesday,02:15:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
202,Wednesday,02:30:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
203,Wednesday,02:45:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
204,Wednesday,03:00:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
205,Wednesday,03:15:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
206,Wednesday,03:30:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
207,Wednesday,03:45:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
208,Wednesday,04:00:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
209,Wednesday,04:15:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
210,Wednesday,04:30:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
211,Wednesday,04:45:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
212,Wednesday,05:00:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
213,Wednesday,05:15:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
214,Wednesday,05:30:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
215,Wednesday,05:45:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,280,0.0
216,Wednesday,06:00:00,0,0.0,598,-7.0,0,0.0,345,-2.0,3,-2.0,31,5.0,14,2.0,668,-4.0,11,1.0,86,3.0,121,6.0,225,-1.0,157,-2.0,308,-1.0,203,2.0,532,-4.0,279,-1.0
217,Wednesday,06:15:00,0,0.0,605,7.0,0,0.0,347,2.0,5,2.0,26,-5.0,12,-2.0,672,4.0,10,-1.0,83,-3.0,115,-6.0,226,1.0,159,2.0,309,1.0,201,-2.0,536,4.0,278,-1.0
218,Wednesday,06:30:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,26,0.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,277,-1.0
219,Wednesday,06:45:00,0,0.0,605,0.0,0,0.0,347,0.0,5,0.0,34,8.0,12,0.0,672,0.0,10,0.0,83,0.0,115,0.0,226,0.0,159,0.0,309,0.0,201,0.0,536,0.0,276,-1.0
220,Wednesday,07:00:00,0,0.0,604,-1.0,20,20.0,346,-1.0,11,6.0,34,0.0,23,11.0,671,-1.0,30,20.0,80,-3.0,115,0.0,222,-4.0,157,-2.0,309,0.0,200,-1.0,535,-1.0,274,-2.0
221,Wednesday,07:15:00,0,0.0,581,-23.0,160,140.0,333,-13.0,42,31.0,159,125.0,229,206.0,585,-86.0,183,153.0,27,-53.0,114,-1.0,218,-4.0,144,-13.0,296,-13.0,190,-10.0,540,5.0,239,-35.0
222,Wednesday,07:30:00,0,0.0,572,-9.0,157,-3.0,328,-5.0,42,0.0,150,-9.0,241,12.0,577,-8.0,189,6.0,52,25.0,110,-4.0,215,-3.0,143,-1.0,295,-1.0,188,-2.0,533,-7.0,232,-7.0
223,Wednesday,07:45:00,0,0.0,562,-10.0,153,-4.0,321,-7.0,42,0.0,152,2.0,246,5.0,571,-6.0,196,7.0,71,19.0,109,-1.0,212,-3.0,142,-1.0,290,-5.0,187,-1.0,527,-6.0,229,-3.0
224,Wednesday,08:00:00,0,0.0,549,-13.0,143,-10.0,312,-9.0,42,0.0,160,8.0,246,0.0,562,-9.0,198,2.0,130,59.0,108,-1.0,205,-7.0,142,0.0,286,-4.0,185,-2.0,520,-7.0,225,-4.0
225,Wednesday,08:15:00,0,0.0,537,-12.0,136,-7.0,300,-12.0,42,0.0,157,-3.0,246,0.0,554,-8.0,195,-3.0,131,1.0,106,-2.0,208,3.0,140,-2.0,282,-4.0,183,-2.0,511,-9.0,220,-5.0
226,Wednesday,08:30:00,0,0.0,526,-11.0,130,-6.0,288,-12.0,43,1.0,162,5.0,246,0.0,540,-14.0,190,-5.0,128,-3.0,104,-2.0,203,-5.0,137,-3.0,279,-3.0,180,-3.0,502,-9.0,209,-11.0
227,Wednesday,08:45:00,0,0.0,518,-8.0,127,-3.0,275,-13.0,44,1.0,160,-2.0,245,-1.0,533,-7.0,184,-6.0,119,-9.0,103,-1.0,198,-5.0,136,-1.0,274,-5.0,176,-4.0,495,-7.0,209,0.0
228,Wednesday,09:00:00,0,0.0,516,-2.0,104,-23.0,259,-16.0,43,-1.0,150,-10.0,243,-2.0,516,-17.0,175,-9.0,106,-13.0,100,-3.0,186,-12.0,132,-4.0,263,-11.0,172,-4.0,488,-7.0,206,-3.0
229,Wednesday,09:15:00,0,0.0,501,-15.0,90,-14.0,243,-16.0,43,0.0,152,2.0,241,-2.0,495,-21.0,169,-6.0,90,-16.0,96,-4.0,174,-12.0,129,-3.0,254,-9.0,168,-4.0,483,-5.0,203,-3.0
230,Wednesday,09:30:00,0,0.0,486,-15.0,73,-17.0,222,-21.0,42,-1.0,159,7.0,233,-8.0,479,-16.0,160,-9.0,71,-19.0,90,-6.0,160,-14.0,126,-3.0,244,-10.0,166,-2.0,479,-4.0,202,-1.0
231,Wednesday,09:45:00,0,0.0,469,-17.0,56,-17.0,197,-25.0,41,-1.0,164,5.0,233,0.0,460,-19.0,150,-10.0,52,-19.0,84,-6.0,145,-15.0,123,-3.0,234,-10.0,162,-4.0,477,-2.0,202,0.0
232,Wednesday,10:00:00,0,0.0,445,-24.0,37,-19.0,163,-34.0,40,-1.0,164,0.0,215,-18.0,439,-21.0,137,-13.0,36,-16.0,76,-8.0,126,-19.0,119,-4.0,221,-13.0,158,-4.0,474,-3.0,202,0.0
233,Wednesday,10:15:00,0,0.0,421,-24.0,16,-21.0,133,-30.0,39,-1.0,157,-7.0,207,-8.0,414,-25.0,126,-11.0,18,-18.0,66,-10.0,108,-18.0,115,-4.0,212,-9.0,153,-5.0,472,-2.0,201,-1.0
234,Wednesday,10:30:00,0,0.0,399,-22.0,10,-6.0,110,-23.0,38,-1.0,165,8.0,200,-7.0,392,-22.0,115,-11.0,12,-6.0,59,-7.0,92,-16.0,112,-3.0,202,-10.0,151,-2.0,468,-4.0,200,-1.0
235,Wednesday,10:45:00,0,0.0,377,-22.0,3,-7.0,91,-19.0,36,-2.0,166,1.0,181,-19.0,375,-17.0,107,-8.0,10,-2.0,53,-6.0,87,-5.0,111,-1.0,192,-10.0,147,-4.0,467,-1.0,200,0.0
236,Wednesday,11:00:00,0,0.0,351,-26.0,2,-1.0,68,-23.0,35,-1.0,155,-11.0,171,-10.0,357,-18.0,99,-8.0,10,0.0,45,-8.0,68,-19.0,109,-2.0,183,-9.0,142,-5.0,465,-2.0,200,0.0
237,Wednesday,11:15:00,0,0.0,331,-20.0,1,-1.0,55,-13.0,34,-1.0,167,12.0,161,-10.0,339,-18.0,94,-5.0,10,0.0,40,-5.0,62,-6.0,107,-2.0,177,-6.0,140,-2.0,464,-1.0,199,-1.0
238,Wednesday,11:30:00,0,0.0,314,-17.0,2,1.0,48,-7.0,33,-1.0,165,-2.0,158,-3.0,319,-20.0,89,-5.0,10,0.0,38,-2.0,58,-4.0,105,-2.0,170,-7.0,138,-2.0,463,-1.0,198,-1.0
239,Wednesday,11:45:00,0,0.0,300,-14.0,2,0.0,41,-7.0,32,-1.0,172,7.0,159,1.0,324,5.0,86,-3.0,10,0.0,35,-3.0,53,-5.0,104,-1.0,168,-2.0,137,-1.0,462,-1.0,197,-1.0
240,Wednesday,12:00:00,0,0.0,296,-4.0,2,0.0,40,-1.0,31,-1.0,175,3.0,156,-3.0,323,-1.0,84,-2.0,10,0.0,32,-3.0,50,-3.0,103,-1.0,166,-2.0,135,-2.0,462,0.0,196,-1.0
241,Wednesday,12:15:00,0,0.0,292,-4.0,2,0.0,43,3.0,30,-1.0,165,-10.0,151,-5.0,329,6.0,85,1.0,10,0.0,31,-1.0,52,2.0,105,2.0,169,3.0,134,-1.0,462,0.0,195,-1.0
242,Wednesday,12:30:00,0,0.0,281,-11.0,5,3.0,40,-3.0,30,0.0,170,5.0,146,-5.0,338,9.0,87,2.0,7,-3.0,32,1.0,57,5.0,104,-1.0,170,1.0,133,-1.0,472,10.0,195,0.0
243,Wednesday,12:45:00,0,0.0,283,2.0,8,3.0,43,3.0,31,1.0,173,3.0,145,-1.0,334,-4.0,88,1.0,7,0.0,33,1.0,62,5.0,105,1.0,171,1.0,133,0.0,473,1.0,200,5.0
244,Wednesday,13:00:00,0,0.0,288,5.0,9,1.0,46,3.0,30,-1.0,171,-2.0,145,0.0,342,8.0,95,7.0,7,0.0,35,2.0,64,2.0,106,1.0,170,-1.0,136,3.0,473,0.0,200,0.0
245,Wednesday,13:15:00,0,0.0,295,7.0,14,5.0,53,7.0,31,1.0,165,-6.0,146,1.0,346,4.0,96,1.0,8,1.0,38,3.0,70,6.0,107,1.0,175,5.0,140,4.0,474,1.0,200,0.0
246,Wednesday,13:30:00,0,0.0,306,11.0,19,5.0,62,9.0,32,1.0,173,8.0,146,0.0,362,16.0,98,2.0,8,0.0,40,2.0,75,5.0,108,1.0,186,11.0,142,2.0,474,0.0,202,2.0
247,Wednesday,13:45:00,0,0.0,314,8.0,21,2.0,70,8.0,31,-1.0,171,-2.0,146,0.0,379,17.0,99,1.0,10,2.0,42,2.0,79,4.0,109,1.0,189,3.0,143,1.0,473,-1.0,200,-2.0
248,Wednesday,14:00:00,0,0.0,324,10.0,20,-1.0,73,3.0,33,2.0,170,-1.0,140,-6.0,382,3.0,105,6.0,9,-1.0,45,3.0,82,3.0,110,1.0,188,-1.0,144,1.0,472,-1.0,201,1.0
249,Wednesday,14:15:00,0,0.0,337,13.0,26,6.0,83,10.0,33,0.0,183,13.0,154,14.0,394,12.0,109,4.0,9,0.0,48,3.0,83,1.0,112,2.0,193,5.0,146,2.0,466,-6.0,207,6.0
250,Wednesday,14:30:00,0,0.0,349,12.0,31,5.0,95,12.0,33,0.0,182,-1.0,154,0.0,410,16.0,117,8.0,10,1.0,51,3.0,88,5.0,113,1.0,198,5.0,148,2.0,468,2.0,207,0.0
251,Wednesday,14:45:00,0,0.0,362,13.0,33,2.0,94,-1.0,33,0.0,182,0.0,154,0.0,414,4.0,126,9.0,11,1.0,54,3.0,96,8.0,115,2.0,203,5.0,150,2.0,467,-1.0,208,1.0
252,Wednesday,15:00:00,0,0.0,371,9.0,32,-1.0,106,12.0,34,1.0,182,0.0,149,-5.0,426,12.0,135,9.0,11,0.0,56,2.0,97,1.0,116,1.0,201,-2.0,152,2.0,466,-1.0,210,2.0
253,Wednesday,15:15:00,0,0.0,381,10.0,36,4.0,112,6.0,35,1.0,182,0.0,149,0.0,432,6.0,143,8.0,13,2.0,58,2.0,100,3.0,118,2.0,207,6.0,155,3.0,465,-1.0,213,3.0
254,Wednesday,15:30:00,0,0.0,389,8.0,38,2.0,117,5.0,35,0.0,176,-6.0,149,0.0,419,-13.0,147,4.0,14,1.0,60,2.0,103,3.0,121,3.0,216,9.0,158,3.0,466,1.0,216,3.0
255,Wednesday,15:45:00,0,0.0,397,8.0,40,2.0,120,3.0,37,2.0,176,0.0,146,-3.0,437,18.0,148,1.0,15,1.0,63,3.0,105,2.0,124,3.0,213,-3.0,160,2.0,468,2.0,224,8.0
256,Wednesday,16:00:00,0,0.0,404,7.0,36,-4.0,124,4.0,37,0.0,179,3.0,146,0.0,451,14.0,149,1.0,16,1.0,64,1.0,106,1.0,122,-2.0,214,1.0,161,1.0,469,1.0,231,7.0
257,Wednesday,16:15:00,0,0.0,413,9.0,37,1.0,128,4.0,38,1.0,179,0.0,151,5.0,462,11.0,153,4.0,18,2.0,66,2.0,108,2.0,123,1.0,220,6.0,163,2.0,470,1.0,241,10.0
258,Wednesday,16:30:00,0,0.0,423,10.0,39,2.0,130,2.0,38,0.0,171,-8.0,148,-3.0,476,14.0,157,4.0,20,2.0,69,3.0,110,2.0,124,1.0,226,6.0,165,2.0,471,1.0,247,6.0
259,Wednesday,16:45:00,0,0.0,433,10.0,40,1.0,132,2.0,39,1.0,179,8.0,150,2.0,488,12.0,159,2.0,20,0.0,71,2.0,115,5.0,122,-2.0,229,3.0,165,0.0,470,-1.0,253,6.0
260,Wednesday,17:00:00,0,0.0,442,9.0,42,2.0,140,8.0,39,0.0,171,-8.0,152,2.0,497,9.0,161,2.0,22,2.0,73,2.0,114,-1.0,122,0.0,232,3.0,165,0.0,470,0.0,258,5.0
261,Wednesday,17:15:00,0,0.0,456,14.0,44,2.0,139,-1.0,40,1.0,164,-7.0,155,3.0,510,13.0,167,6.0,25,3.0,75,2.0,117,3.0,126,4.0,238,6.0,167,2.0,469,-1.0,262,4.0
262,Wednesday,17:30:00,0,0.0,468,12.0,49,5.0,145,6.0,41,1.0,167,3.0,158,3.0,524,14.0,172,5.0,28,3.0,78,3.0,120,3.0,123,-3.0,244,6.0,168,1.0,468,-1.0,265,3.0
263,Wednesday,17:45:00,0,0.0,476,8.0,53,4.0,148,3.0,42,1.0,168,1.0,159,1.0,536,12.0,177,5.0,33,5.0,81,3.0,123,3.0,122,-1.0,246,2.0,166,-2.0,463,-5.0,268,3.0
264,Wednesday,18:00:00,0,0.0,481,5.0,57,4.0,152,4.0,42,0.0,165,-3.0,161,2.0,540,4.0,181,4.0,36,3.0,84,3.0,124,1.0,120,-2.0,247,1.0,164,-2.0,456,-7.0,269,1.0
265,Wednesday,18:15:00,0,0.0,486,5.0,61,4.0,161,9.0,42,0.0,172,7.0,161,0.0,545,5.0,185,4.0,41,5.0,88,4.0,130,6.0,120,0.0,250,3.0,163,-1.0,457,1.0,270,1.0
266,Wednesday,18:30:00,0,0.0,492,6.0,66,5.0,164,3.0,42,0.0,173,1.0,161,0.0,559,14.0,188,3.0,47,6.0,92,4.0,133,3.0,129,9.0,253,3.0,162,-1.0,453,-4.0,270,0.0
267,Wednesday,18:45:00,0,0.0,493,1.0,71,5.0,170,6.0,42,0.0,174,1.0,168,7.0,562,3.0,191,3.0,53,6.0,96,4.0,137,4.0,121,-8.0,255,2.0,160,-2.0,447,-6.0,270,0.0
268,Wednesday,19:00:00,0,0.0,490,-3.0,75,4.0,176,6.0,42,0.0,174,0.0,168,0.0,574,12.0,192,1.0,62,9.0,99,3.0,142,5.0,121,0.0,259,4.0,159,-1.0,439,-8.0,269,-1.0
269,Wednesday,19:15:00,0,0.0,482,-8.0,76,1.0,183,7.0,42,0.0,176,2.0,171,3.0,587,13.0,196,4.0,70,8.0,103,4.0,149,7.0,120,-1.0,264,5.0,159,0.0,432,-7.0,269,0.0
270,Wednesday,19:30:00,0,0.0,484,2.0,77,1.0,199,16.0,42,0.0,174,-2.0,172,1.0,598,11.0,199,3.0,80,10.0,106,3.0,157,8.0,130,10.0,269,5.0,162,3.0,424,-8.0,268,-1.0
271,Wednesday,19:45:00,0,0.0,490,6.0,81,4.0,210,11.0,42,0.0,168,-6.0,172,0.0,607,9.0,201,2.0,90,10.0,109,3.0,165,8.0,123,-7.0,274,5.0,163,1.0,415,-9.0,268,0.0
272,Wednesday,20:00:00,0,0.0,497,7.0,85,4.0,223,13.0,42,0.0,167,-1.0,172,0.0,617,10.0,194,-7.0,103,13.0,108,-1.0,170,5.0,125,2.0,279,5.0,166,3.0,411,-4.0,268,0.0
273,Wednesday,20:15:00,0,0.0,503,6.0,90,5.0,238,15.0,43,1.0,163,-4.0,165,-7.0,629,12.0,185,-9.0,115,12.0,112,4.0,180,10.0,129,4.0,284,5.0,169,3.0,409,-2.0,268,0.0
274,Wednesday,20:30:00,0,0.0,512,9.0,94,4.0,250,12.0,44,1.0,142,-21.0,159,-6.0,633,4.0,175,-10.0,122,7.0,113,1.0,186,6.0,132,3.0,291,7.0,173,4.0,411,2.0,269,1.0
275,Wednesday,20:45:00,0,0.0,520,8.0,99,5.0,262,12.0,44,0.0,134,-8.0,127,-32.0,641,8.0,159,-16.0,126,4.0,113,0.0,191,5.0,132,0.0,295,4.0,175,2.0,414,3.0,270,1.0
